経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建ぺい率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９
506300.010,129223.625,08232,000,006,2017,08232,000,006,神栖,茨城県　神栖市大野原４−３−１４,08232,231,10000000000000000,_,W2,101,_,010,015,02,0,市区町村道,南東,0080,_,側道,南西,新興住宅を中心にアパートが介在する住宅地域,小見川,7400,2低専,_,市街化,_,_,50,100,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,66000,65000,62000,55800,52300,49700,46700,45200,43400,41500,38600,34200,30900,29400,28800,28300,27600,26500,25000,23900,23400,23000,22700,22500,22400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2100000000,2000000000,1100000000,1000000000,1000000000,1000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506301.447,129351.467,08222,000,011,2017,08222,000,011,鹿嶋,茨城県　鹿嶋市大字長栖字蒲地２２８８番９８,08222,535,10000000000000000,_,W1,100,_,010,015,01,0,市区町村道,東,0080,_,背面道,_,一般住宅、アパート等が散在する住宅地域,鹿島神宮,5200,1低専,_,市街化,_,_,40,80,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,50400,49800,47500,39600,37800,35900,34200,33500,32400,29000,26100,23500,21500,20000,19500,19200,18700,18200,16400,15700,15200,14800,14500,14200,13900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2100000100,1000000000,1000100000,2000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506302.100,131550.946,08202,000,021,2017,08202,000,021,日立,茨城県　日立市河原子町３−１７−１１,08202,245,10000000000000000,_,W2,111,_,010,010,02,0,市区町村道,東,0040,_,_,_,中規模の一般住宅が密集する既存の住宅地域,常陸多賀,2000,1住居,_,市街化,_,_,60,200,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,74300,71300,70400,69500,67800,66000,64000,62100,59900,56200,52700,50100,47700,46400,45200,43000,41000,36800,34800,33200,32000,30900,29900,29100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000100,1000000000,1000000000,2000000000,2000000000,2000000000,1000001000,1000000000,1000000010,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001100000,1001100000,1000000000,1001000000,1001000000,10000000000000
506311.998,129464.420,08222,005,002,2017,08222,005,002,鹿嶋,茨城県　鹿嶋市大字宮中字東山３３１番１,08222,1538,01000000000000000,_,W1,101,台形,030,010,01,0,国道,西,0400,_,側道,北,幹線道路の交差点に近く、核店舗を有する新興の路線商業地域,鹿島神宮,2700,2住居,_,市街化,_,_,60,200,false,00000000000000000000001111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65600,63600,61800,60300,58000,55500,51000,48400,47500,47200,47900,47900,47900,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000000,1000000000,1001000000,1001000000,10000000000000
506323.984,131669.451,08202,000,011,2017,08202,000,011,日立,茨城県　日立市東成沢町２−５−７,08202,247,10000000000000000,_,W1,111,台形,012,010,01,0,市区町村道,東,0030,_,_,_,中小規模の一般住宅が建ち並ぶ運動公園近くの住宅地域,日立,2600,1中専,_,市街化,_,_,60,200,false,11111111111111111111111111111111111,53100,55100,57100,59000,60900,64400,68800,75400,82000,85700,86000,85600,82600,81800,81000,78600,76500,73900,70900,67300,62600,58200,54400,52700,51600,50500,48000,45600,41400,39800,38600,37800,37100,36500,36000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1010000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000000000,2000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506324.930,129490.720,08222,000,003,2017,08222,000,003,鹿嶋,茨城県　鹿嶋市大字宮中字新町附２０３８番５０,08222,201,10000000000000000,_,W2,101,_,012,010,02,0,市区町村道,南西,0041,_,_,_,中規模一般住宅が多い公共施設に近接した地域,鹿島神宮,3000,1中専,_,市街化,_,_,60,200,false,00000000001111111111111111111111111,0,0,0,0,0,0,0,0,0,0,71200,69100,65600,54100,51900,49800,49200,48800,46800,45000,41600,37200,33800,31200,30500,30100,29400,28300,26400,25900,25300,25000,25700,26500,27400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2100000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506325.962,129246.760,08232,000,004,2017,08232,000,004,神栖,茨城県　神栖市神栖２−１４−２４,08232,264,10000000000000000,_,W2,101,_,010,015,02,0,市区町村道,南東,0100,_,側道,南西,中規模一般住宅が建ち並ぶ閑静な住宅地域,小見川,8000,1中専,_,市街化,_,_,60,200,true,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,67500,62700,56000,52500,49900,47800,46200,44400,42400,39700,34500,31000,29200,28600,28000,27300,26200,24600,23500,22700,22300,22000,21800,21600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000001000,1000000000,1000000000,1000000000,2100000000,1000000000,1000001000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506332.227,129390.960,08222,000,012,2017,08222,000,012,鹿嶋,茨城県　鹿嶋市大字木滝字平塚１６４番,08222,634,10000000000000000,_,W2,101,_,010,020,02,0,市区町村道,北東,0042,_,_,_,一般住宅、アパート、農家住宅等の混在する旧農家集落地域,鹿島神宮,4500,_,_,調区,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,24500,24300,24000,23600,23500,23300,23100,23000,22900,22800,22500,21900,21200,20000,19100,18300,17900,17000,15900,14700,14200,13100,12500,12000,11600,11300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000001000,1000000011,1000000000,1000000000,1000000011,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2000000100,1000000000,1001010000,1001000000,10000000000000
506334.684,129470.559,08222,000,006,2017,08222,000,006,鹿嶋,茨城県　鹿嶋市鉢形台１丁目６番８,08222,174,10000000000000000,_,LS2,101,_,010,010,02,0,市区町村道,南西,0060,_,_,_,一般住宅のほか貸家等も介在する区画整然とした住宅地域,鹿島神宮,3000,1住居,_,市街化,_,_,60,200,false,00000001111111111111111111111111111,0,0,0,0,0,0,0,69000,75900,75900,72000,71000,67300,61000,59800,57500,54900,53000,50500,47900,43800,37800,34500,32100,31300,30700,29800,28900,27100,26500,26000,25700,26200,26900,27800,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,2100000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506339.001,131728.135,08202,000,027,2017,08202,000,027,日立,茨城県　日立市鹿島町２−１９−８,08202,638,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,北西,0060,_,_,_,一般住宅のほかマンション、事務所も見受けられる住宅地域,日立,1500,2住居,_,市街化,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,176000,176000,175000,169000,162000,158000,152000,135000,122000,110000,99200,88300,78000,72500,68900,66600,65000,61500,58000,52800,50800,49800,49000,48500,48200,48000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000010000,2000000000,2000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506340.485,129297.559,08232,000,001,2017,08232,000,001,神栖,茨城県　神栖市深芝字権現６５９番４外,08232,416,10000000000000000,_,LS2,101,台形,010,020,02,0,市区町村道,南東,0045,_,_,_,一般住宅、農家住宅が混在する国道背後の住宅地域,鹿島神宮,7800,2低専,_,市街化,_,_,60,150,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,32700,32300,32300,31900,31300,30600,29300,28500,27900,27300,26300,25000,23400,22000,21500,21300,21200,20400,20000,19000,18400,18000,17700,17500,17400,17300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000101,1000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1100000000,1000000000,1000000000,2100000000,1000000000,1000000000,1000000000,1000100000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506345.830,131742.624,08202,005,003,2017,08202,005,003,日立,茨城県　日立市鹿島町１−１３−８,08202,121,11000000000000000,_,RC3,111,_,010,035,03,0,市区町村道,北東,0120,_,_,_,中低層小売店舗のほか、駐車場が混在する商業地域,日立,1200,商業,防火,市街化,_,_,80,400,false,11111111111111111111111111111111111,503000,513000,525000,536000,547000,558000,580000,626000,626000,563000,510000,454000,409000,345000,310000,265000,226000,196000,167000,142000,121000,104000,91500,86200,82600,79200,74600,70000,65000,62000,60400,59400,58500,57600,56900,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000001000,1000000000,1000000000,1000000000,1000001000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506349.091,129523.301,08222,000,008,2017,08222,000,008,鹿嶋,茨城県　鹿嶋市大字宮津台１８１番５５,08222,165,10000000000000000,_,W2,101,_,010,020,02,0,市区町村道,南西,0060,_,_,_,一般住宅等が建ち並ぶ区画整然とした住宅地域,鹿島神宮,3500,1低専,_,市街化,_,_,40,80,false,00000000000111111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,62500,59500,53500,51000,48600,46500,44900,43300,40700,37000,32000,29300,27200,26000,25500,24700,23900,22900,22200,21700,21400,21800,22400,23100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,2100000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506350.700,131770.889,08202,000,006,2017,08202,000,006,日立,茨城県　日立市宮田町２−４−１０,08202,331,10000000000000000,_,W2,111,_,010,020,02,0,市区町村道,北東,0055,_,_,_,一般住宅のほか、アパート、社宅等が混在する住宅地域,日立,2000,1住居,_,市街化,_,_,60,200,false,00000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,107000,108000,108000,105000,103000,101000,99100,94500,90200,85700,80600,74600,68700,63900,61000,59600,58200,55300,52200,47200,45200,43900,42700,42100,41700,41400,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000100,1000000000,1000000000,2000001000,1000000000,1000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506350.805,131674.764,08202,000,009,2017,08202,000,009,日立,茨城県　日立市会瀬町１−１６−３,08202,166,10000000000000000,_,W1,111,_,015,010,01,0,市区町村道,南東,0040,_,_,_,一般住宅、アパート等が混在する高台の住宅地域,日立,2100,1住居,_,市街化,_,_,60,200,false,00000000000001111111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,93000,91600,87900,81000,74700,70600,66700,61300,55700,51100,48800,47000,45200,42500,39800,35900,34100,32800,31800,31000,30600,30200,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,2100000000,1000000000,2000000000,1000000000,1000000000,1000001010,1000000000,1000000000,1000010000,1000000000,1000000000,1000000000,1000001000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506353.387,131744.126,08202,005,002,2017,08202,005,002,日立,茨城県　日立市鹿島町１−１−１３,08202,156,01100000000000000,_,RC3,111,_,010,025,03,0,都道府県道,北東,0360,_,_,_,中規模の店舗、事務所等が建ち並ぶ商業地域,日立,850,商業,防火,市街化,_,_,80,400,true,00000011111111111111111111111111111,0,0,0,0,0,0,427000,462000,508000,525000,520000,480000,432000,390000,350000,304000,264000,230000,198000,168000,140000,121000,108000,103000,99000,96600,91000,85000,78200,75500,73600,72500,71600,71000,70600,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000010,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506355.086,129479.349,08222,000,007,2017,08222,000,007,鹿嶋,茨城県　鹿嶋市旭ケ丘１丁目４番８,08222,300,10000000000000000,_,W2,101,_,010,012,02,0,市区町村道,北東,0090,_,_,_,区画整理済の空地も見られる住宅地域,鹿島神宮,3900,1中専,_,市街化,_,_,60,200,false,00000000111111111111111111111111111,0,0,0,0,0,0,0,0,68100,64600,61000,61000,58200,53500,53200,53000,51800,50900,50100,47100,43100,39400,36100,34100,33000,32400,31300,30200,28200,26400,25800,25300,25700,26000,26600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1000000000,2100000100,1000000000,1000000000,2000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1000000000,1100000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506356.092,129460.750,08222,000,002,2017,08222,000,002,鹿嶋,茨城県　鹿嶋市大字鉢形字砂山１４００番１１,08222,231,10000000000000000,_,W2,101,_,010,020,02,0,市区町村道,北東,0050,_,_,_,一般住宅が建ち並ぶ高台の小規模分譲住宅地域,鹿島神宮,4800,1低専,_,市街化,_,_,40,80,false,00000000000000000000000000001111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20100,19700,19400,19100,19100,19100,19100,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1000000000,1000000000,1001000000,1001000000,10000000000000
506369.916,131717.904,08202,000,003,2017,08202,000,003,日立,茨城県　日立市幸町２−１４−１２,08202,178,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,北東,0081,_,_,_,中規模一般住宅のほかに事務所等が混在する利便性のよい住宅地域,日立,750,2住居,_,市街化,_,_,60,200,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59500,58200,57300,56700,56300,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
506370.712,129350.617,08222,009,002,2017,08222,009,002,鹿嶋,茨城県　鹿嶋市大字泉川字南本山１４５６番１４外,08222,1697,00000001000000000,_,S1,100,台形,020,010,01,0,都道府県道,南,0250,_,_,_,県道沿いに倉庫、事業所、工場等が見られる工業地域,鹿島神宮,6700,準工,_,市街化,_,_,60,200,false,00000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18200,18000,17800,17600,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1001000000,1001000000,10000000000000
506373.054,131720.398,08202,005,006,2017,08202,005,006,日立,茨城県　日立市幸町２−１−５０,08202,204,00100000000000000,_,RC6,111,_,020,010,06,0,市区町村道,北東,0220,_,側道,南東,中低層の事務所ビル等が建ち並ぶ商業地域,日立,500,商業,防火,市街化,_,_,80,400,false,00000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75500,73700,72800,72100,71500,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,0000000000,4000000000,1000000000,1001000000,1001000000,10000000000000
